epochs hidden_layers neurons learning_rate batch_size dropout
163840 3 32 3.162277660168379e-07 512 0.1
10240 2 32 3.162277660168379e-07 16 0.25
1280 1 8192 1e-06 8 0.25
10240 3 8192 1e-06 1024 0.0
40 5 1024 1e-06 8 0.2
40 5 2048 1e-06 512 0.25
163840 5 2048 3.162277660168379e-07 256 0.1
40 4 1024 3.162277660168379e-07 256 0.25
2560 4 4096 3.162277660168379e-07 16 0.2
640 3 2048 1e-06 4 0.0
40 4 4096 3.162277660168379e-07 512 0.2
20480 4 4096 1e-06 16 0.0
640 3 2048 1e-06 4 0.25
2560 3 1024 1e-06 8 0.2
20480 3 32 3.162277660168379e-07 1024 0.0
10240 5 2048 3.162277660168379e-07 1024 0.2
40 1 2048 1e-06 1024 0.25
10240 5 2048 1e-06 8 0.0
163840 3 512 1e-06 256 0.2
20480 5 32 3.162277660168379e-07 256 0.0
20480 1 512 3.162277660168379e-07 256 0.1
20480 1 1024 3.162277660168379e-07 512 0.25
10240 3 256 3.162277660168379e-07 4 0.0
20480 4 2048 1e-06 512 0.25
5120 2 256 1e-06 8 0.1
20480 5 32 1e-06 1024 0.25
10240 1 1024 1e-06 512 0.0
640 4 4096 1e-06 256 0.2
20480 4 4096 3.162277660168379e-07 1024 0.1
163840 3 512 3.162277660168379e-07 1024 0.25
5120 1 512 3.162277660168379e-07 16 0.25
1280 3 4096 1e-06 1024 0.25
163840 2 32 1e-06 256 0.1
163840 3 4096 3.162277660168379e-07 256 0.0
5120 4 256 3.162277660168379e-07 8 0.1
20480 2 4096 1e-06 4 0.25
10240 3 512 1e-06 512 0.0
640 3 256 1e-06 8 0.1
1280 4 256 1e-06 8 0.0
163840 4 32 3.162277660168379e-07 256 0.0
163840 2 512 3.162277660168379e-07 4 0.1
5120 5 2048 3.162277660168379e-07 1024 0.2
2560 2 4096 3.162277660168379e-07 512 0.2
163840 2 8192 1e-06 256 0.2
163840 4 32 1e-06 16 0.0
20480 4 2048 3.162277660168379e-07 8 0.1
40 5 32 1e-06 256 0.25
163840 5 256 1e-06 1024 0.0
10240 3 8192 1e-06 256 0.1
